symbol,GSM1559299,GSM1559300,GSM1559301,GSM1559302,GSM1559303,GSM1559304,GSM1559305,GSM1559306,GSM1559307,GSM1559308,GSM1559309,GSM1559311,GSM1559312,GSM1559313,GSM1559314,GSM1559315,GSM1559316,GSM1559317,GSM1559318,GSM1559320,GSM1559321,GSM1559322,GSM1559323,GSM1559324,GSM1559325,GSM1559326,GSM1559327,GSM1559328,GSM1559329,GSM1559330,GSM1559331,GSM1559332,GSM1559333,GSM1559334,GSM1559335,GSM1559336,GSM1559337,GSM1559338,GSM1559339,GSM1559341,GSM1559342,GSM1559343,GSM1559344,GSM1559345,GSM1559346,GSM1559347,GSM1559348,GSM1559349,GSM1559350,GSM1559351,GSM1559353,GSM1559354,GSM1559355,GSM1559356,GSM1559357,GSM1559358,GSM1559359,GSM1559360,GSM1559361,GSM1559362,GSM1559364,GSM1559365,GSM1559366,GSM1559367,GSM1559368,GSM1559369,GSM1559370,GSM1559371,GSM1559372,GSM1559373
LOC100507065,5.887594896,5.724578694,6.529616022,5.880830472,5.897252593,6.63143695,5.814681084,5.922990937,6.316724995,6.587051465,6.218715924,6.363414805,5.829111889,6.323378662,6.090078663,5.803262963,6.272719155,6.37207364,5.527932355,5.913488375,5.470553026,6.110102637,5.781803108,6.039777823,6.191114458,6.272264479,5.773292394,6.305659744,6.464280802,5.611233943,5.583121597,6.442332231,5.843439204,6.408413459,6.221992731,6.165668235,6.025221649,6.197289667,5.435529839,6.003316564,6.048806532,6.201879061,6.397363349,5.80448693,5.958718878,5.666995599,5.907113396,6.001637902,6.126641283,5.70014356,6.075255676,5.922329652,6.426196699,6.194198896,5.919688864,6.088385181,5.938153962,6.083869188,6.317497893,6.241465807,6.104610957,5.82069106,5.584152132,6.007328946,6.007443707,5.684349844,6.136750482,5.869259489,5.693201108,6.16877931
LOC100507073,6.640967264,6.434356114,6.679013476,6.486189292,7.369932406,6.434154956,6.355690837,8.212027058,6.370029079,6.803715564,6.247587908,6.817428274,6.460323725,6.579398834,6.289890455,6.84288773,6.190595911,6.69321505,6.29498729,6.402804364,6.235793264,7.459729342,6.623927486,7.2157687,7.181063345,6.716889043,6.678559561,6.432528784,6.51692053,7.729618532,6.427390198,7.525754302,6.805370908,7.779056136,6.188419421,6.291094636,7.842117025,6.579471034,6.426367945,6.680879914,6.597373079,6.840008686,7.249618441,7.82360695,6.956017175,6.403529394,9.651072423,6.712800519,6.478965576,6.774847123,6.878072785,8.470815446,6.34646499,6.565005449,8.764285886,10.53248291,6.495574771,6.644173217,6.985615204,6.996763223,8.745571725,6.616027833,6.527518228,6.865213481,7.268333177,6.67604367,6.246583369,6.554047438,6.586046578,6.576848231
LOC100507140,5.586585987,5.404473709,5.865015485,5.702409996,5.460592791,5.695718192,5.695590109,5.19949362,5.927951444,5.653175936,5.463609105,5.890292332,5.641263264,5.917747184,5.548132092,5.454145758,5.795737735,5.637002056,5.642629956,5.612794162,5.439967053,5.706871905,5.462291255,5.768992985,5.651607638,5.683298201,5.694690942,5.274688425,5.744009791,5.35662412,5.523053394,5.896794661,5.477187186,5.840774466,5.728905347,5.340889725,5.983446613,5.751217936,5.498547499,5.53097729,5.665051353,5.611155127,5.804029105,5.447375225,5.63993596,5.612982156,5.538844621,5.775401361,5.596992734,5.519518864,5.675505969,5.234025942,5.702114376,5.593694044,5.471840361,5.540931636,5.438655974,5.555925192,5.831758396,5.525599857,5.588467621,5.489828021,5.690783073,5.545813236,5.712529877,5.683326321,5.466096977,5.475606426,5.753024358,5.508133004
LOC100507156,7.183746632,7.242483463,7.856255642,7.373461027,7.174369839,7.779561752,7.446373807,7.472014223,7.855757042,7.997214031,7.60071155,7.71153392,7.358267818,7.81735185,7.642333927,7.104281698,7.360610161,7.761798302,7.351293212,7.499614263,6.982245463,7.536584544,7.457943234,7.60253007,7.875192291,7.488162533,7.419783446,6.940988256,7.891643883,7.361473503,7.411856038,7.918284256,7.230113394,7.706372221,7.601450516,7.333492149,7.770858414,7.793161449,7.237863362,7.339676123,7.480397987,7.670257841,7.730190129,7.347676356,7.759258754,7.300341071,7.41672586,7.635424584,7.627077786,7.134691999,7.51769423,7.336747717,7.658182738,7.494175094,7.572648181,7.462457266,7.795800212,7.572889687,7.938729369,7.141426807,7.378147222,7.417769124,7.239560273,7.38753472,7.485666185,7.539535729,7.225484959,7.256237502,7.196793592,7.600665313
LOC100507165,6.923125506,6.626378704,6.748279622,6.628113036,6.106351255,7.067585019,6.751291259,6.588542761,6.424171574,6.817891589,6.238945566,6.412980581,7.5293316,6.588601091,5.98129771,6.914129943,6.500518902,7.200319991,6.114379998,7.759164227,6.326851473,7.217778104,6.729772147,9.128371022,7.991318283,7.137806779,7.342014562,6.840716673,6.613965633,7.955828768,6.769815389,6.909207797,6.355532353,6.274329957,6.428130405,7.12857801,6.625244953,6.337746915,6.778577367,6.590691543,7.218985352,6.51190462,6.637161229,6.867262873,6.623741234,6.426253284,6.845070706,7.219036653,6.852909531,6.646682259,6.613280903,6.630350484,6.517746743,6.814104048,6.356336546,7.113696496,7.169949447,6.795752552,6.582149316,7.986668292,7.853978894,6.69279665,6.639220327,6.537883042,6.529816542,8.470223015,6.601980961,6.88147285,6.779395039,6.579610224
LOC100507194,6.251411888,6.270779617,6.702537976,6.32750352,6.308183849,6.704991415,6.905512597,6.3060686,6.65841707,6.490220463,6.301001529,7.0728043,6.445628616,6.903583109,6.557640424,6.761485777,6.550902063,6.670507581,7.091922851,6.737237885,6.399392795,6.31142088,6.596144349,6.473380228,6.801747339,6.628691444,6.477327936,6.354368016,6.72537459,6.024356446,6.250774797,7.098570985,6.291974703,6.694019119,6.4493826,6.430962202,7.433617761,6.585770673,6.104635181,6.518453728,6.544540952,6.557480646,6.6797168,6.468135702,6.619143192,6.468129025,6.432655201,6.476818457,6.974880744,6.369653862,6.365682056,6.542132487,6.571729297,6.613664628,6.605497003,6.32124656,6.549758279,6.451645457,6.52358598,6.948329279,6.563709869,6.583862941,6.414923033,6.70658507,6.730242274,6.657822319,6.1595971,6.766946349,6.721802278,6.490887447
LOC100507201,3.798781754,3.857546749,3.944489421,3.926636495,3.777358383,3.997325073,3.65751498,3.734439196,3.995765895,3.945350925,3.894023494,4.208987804,3.816540063,4.216218327,3.968377081,3.912189758,3.93693674,4.027500518,3.742325989,3.88931265,3.784791417,3.921205341,3.787084835,4.016337116,3.921752911,3.965994993,3.833741622,3.918133393,3.772323755,3.784993359,3.703469062,3.909419308,3.83557214,4.031713307,3.801671878,3.956779949,3.941568434,3.883650248,3.803655822,3.73412997,3.751674344,3.846790807,4.289486868,3.910112702,3.884936103,3.737901408,4.009362649,3.716280206,3.853329903,3.925190105,3.97355005,4.040744617,3.868674641,3.934279629,4.150609748,3.88158873,3.886216155,3.824442384,3.899095474,3.763060547,3.875534834,3.746050788,3.882260961,4.019971664,3.801332951,3.733010734,4.003310591,3.845214507,3.908336151,3.724598805
LOC100507221,3.606853475,3.53308754,3.500092632,3.551326119,3.477485842,3.482163499,3.488442248,3.523559538,3.727220058,3.53660276,3.535774404,3.645130741,3.553003284,3.444841607,3.43904009,3.442737609,3.392050246,3.599465827,3.60540393,3.569492417,3.605679789,3.505412457,3.522565925,3.56236646,3.635537868,3.440690848,3.575350448,3.523559538,3.63163944,3.503057079,3.539305148,3.593284304,3.387608788,3.611828241,3.474360726,3.516762794,3.528689916,3.377031295,3.425439854,3.547856035,3.532547208,3.518216113,3.559592825,3.483253201,3.480028925,3.441258748,3.410233528,3.490141319,3.412645638,3.521412748,3.582710674,3.591169397,3.478925416,3.575153564,3.458544683,3.552462996,3.595847712,3.586347148,3.462925977,3.43511471,3.494199108,3.909419308,3.52937041,3.628419622,3.702990128,3.679652416,3.529864397,3.511284888,3.580959209,3.745602111
LOC100507250,5.383621329,5.737832452,5.20815313,5.725213542,5.185972453,5.366652651,5.549989523,5.297785843,5.448819641,5.179742864,5.90916201,5.398390368,5.545631035,5.423086618,5.489212611,5.400430463,5.357935042,5.347987294,5.497732521,5.544500121,5.677477907,5.144286109,5.748846478,5.761138608,5.466660095,5.083565309,5.635761202,5.370568959,5.315074072,5.26508651,5.295054006,5.42594155,5.367038031,5.527181337,5.045776968,5.246022319,5.789572765,5.329590278,5.4482019,5.127506412,5.545074804,5.344980394,5.172995943,5.452039812,5.446576108,5.51502815,5.447766941,5.365213865,5.318507772,5.510907487,5.58011734,5.291546255,5.260004156,5.42594155,5.275460403,5.536683088,5.370674774,5.106190019,5.881019389,5.509499596,5.63575828,5.400430463,5.518352648,5.731566527,5.696046744,5.423598754,4.976013946,5.368979903,5.245591661,6.152964197
LOC100507277,6.716588508,6.616035611,6.756896426,6.78313891,6.502358245,6.870952992,6.586118383,6.557071877,6.930103205,6.917385447,6.622636745,6.963577428,6.582115361,7.06948266,6.931979864,6.525229989,6.801290795,6.786268888,6.622583022,6.704687351,6.471092446,6.692083267,6.412991551,6.594277807,6.615046373,6.862014319,6.679374266,6.52702342,6.898946201,6.155444257,6.357307943,7.031030574,6.637671833,7.098880166,6.890079568,6.377413078,7.073958142,7.126047169,6.46329887,6.640458808,6.56109352,6.71877703,6.810340665,6.474913607,6.716588508,6.461087914,6.716588508,6.576929418,7.04544896,6.694251282,6.545833684,6.536388238,7.199690715,6.913393332,6.748636175,6.583268892,6.672388879,7.064609166,6.916308768,6.437198134,6.699103674,6.524893962,6.403089454,6.384664514,6.524884477,6.641578547,6.538791066,6.50416969,6.522509911,6.623482265
LOC100507281,5.863064873,5.877234486,6.155595537,6.124137888,5.695873946,6.453984693,5.935559085,5.859831451,6.419734743,6.205524148,5.909276538,6.43104684,6.038707563,6.399211415,6.044720031,5.795019164,6.305359372,6.425281101,5.967538889,5.921636512,5.971838369,6.216238728,5.784244398,5.83755761,6.286032336,6.095186616,6.040416491,5.854902222,6.384479328,5.592767622,6.184653954,6.528259942,5.956209815,6.517999389,6.200372203,5.904452908,6.121109657,6.289526223,5.84575216,5.95625461,6.007710409,6.078052016,6.339902306,5.908956109,5.932464799,6.013484781,5.98618433,6.058086381,6.115962903,5.931999533,6.025946598,6.043491425,6.173162497,5.797126465,5.92173191,6.007164925,6.124475089,6.091372845,5.649067793,6.080149641,5.910605442,6.052798185,6.417476273,6.093131974,6.210982789,5.938773725,5.697150072,5.855779545,5.978568217,6.16500709
LOC100507283,5.328109272,5.394548434,5.714221641,5.843180562,5.254516211,5.682589025,5.519355412,6.200434202,5.800677258,5.666282033,5.819528251,5.688279449,5.868056706,6.211186361,5.585911596,5.61761323,5.537618502,5.798016648,5.657001725,5.662970539,5.829030247,5.493662534,5.964622999,5.898477072,5.670328953,5.660666393,5.787431853,5.451609512,5.565286234,5.427763964,5.763744335,6.049308938,6.140950814,5.69483074,5.666282033,5.40558758,5.465734041,5.707342239,5.675462269,5.670585177,5.640371883,5.803520187,6.031978332,5.660273202,5.811502244,5.670798547,5.872781288,5.603663094,5.683349581,5.654107866,5.883896543,5.577536279,5.782353255,5.825141023,5.47116246,5.765458844,5.59512476,5.463708364,6.089609703,6.135550787,5.494735974,5.728571159,5.575091666,5.567088939,6.161123463,6.3766704,5.33978598,6.131976976,5.705823625,5.71769169
LOC100507291,8.025407005,8.695658181,8.277877484,8.19460769,7.823820648,8.352130816,8.379868165,8.377816599,8.422030072,8.409410901,8.259780986,8.407696533,8.195293109,8.823367948,8.36049871,7.901170608,7.98627058,8.741125625,8.067749437,8.889489189,8.078196323,7.984905994,8.288096107,8.486162565,8.774436676,7.940886333,8.599955801,8.453632627,8.013636081,8.050318536,8.20294787,8.429062486,8.15140964,8.714662891,8.05949246,8.198989058,8.942634676,8.349742885,8.683932087,8.102205311,7.953434396,8.677398818,8.854637641,8.015769086,8.478522555,8.402215456,8.596370741,8.181524508,8.348839003,7.855388079,8.069572988,8.553374625,8.488468322,8.395161173,8.160728482,8.291408224,8.48805956,8.453143623,8.647467277,8.27650067,8.321414959,7.985151196,8.734742703,8.100697308,8.729003717,8.856493633,8.686918474,8.440136596,8.272900614,8.093639026
LOC100507311,6.303750077,5.005073274,4.962739025,5.201226467,4.721493947,6.52879932,4.885704728,4.889340683,4.983705394,5.262990722,5.071694421,5.494595403,5.163366231,5.342950616,5.186061278,5.012844362,4.94973789,5.020695432,5.115104888,5.051053017,4.960639771,5.189003657,4.989715043,5.312246451,5.308192653,4.995453918,5.004154054,4.972173667,4.980103606,5.011322931,5.205201958,5.362036613,4.949062427,5.242506908,4.880926807,4.930936941,5.092294013,5.029464115,5.004175522,5.04132783,5.146898046,4.975570266,4.958344929,4.96561592,5.643064402,5.514830951,4.913220143,5.067337443,5.044145597,5.012916589,4.97545832,5.38722999,5.041151516,5.003576891,5.120955811,5.434759785,5.015654826,5.187182316,5.553483965,5.20150999,5.235789564,5.494738667,5.441295091,4.830012982,5.329605287,5.641666141,4.945821824,4.820630544,5.703650733,4.900945672
LOC100507330,6.210560867,6.295219562,6.542359552,6.523693129,6.18411647,6.571186823,6.314602692,6.032441395,6.607963034,6.443989779,6.337532503,6.539898773,6.204170887,6.726090204,6.468799707,6.117435137,6.382089747,6.358639091,6.496821112,6.491610749,6.230190166,6.428432227,6.420359377,6.349463103,6.54297377,6.101123299,6.353000733,6.061166406,6.494439676,6.147546549,6.117363522,6.808202069,6.395567239,6.450626369,6.397756655,6.460752573,6.810414256,6.532782327,6.247516161,6.254106578,6.2806198,6.49147351,6.383092267,5.857577088,6.612278602,6.382089747,6.718234748,6.886437972,6.272226854,6.281176883,6.646978878,6.792645829,6.358088252,6.517999389,6.50160389,6.456425026,6.364950284,6.34888459,7.185612136,6.550154024,6.447651766,6.379576882,6.473516701,6.209210954,6.279530214,6.135144252,6.33093053,6.141395446,6.354774136,6.393103996
LOC100507336,6.103450409,5.948937907,6.33264582,5.946844224,5.59935823,6.214002319,5.524975881,5.902557572,6.102041397,6.14929645,6.187022141,6.299642867,5.988812203,6.373526001,6.027275739,5.604465641,6.233675609,6.329176157,6.1905374,6.153111356,5.953003786,6.133469354,5.837553464,6.278142475,6.21188384,6.066298135,6.148588888,5.956130449,6.46748523,5.827024113,6.349691158,6.307339304,5.538398121,6.314980102,6.068740723,5.976164191,5.759248017,6.116102639,5.738188441,6.043455695,6.276906568,5.950152159,6.316466519,6.188274657,6.209265803,5.768394517,6.034059721,5.817455291,6.450341074,5.7952689,5.989492654,5.547416891,6.097823019,6.226565413,6.036261097,5.917730678,6.409884038,5.84519931,6.052151399,6.081010496,5.984348379,6.012023712,5.969425702,5.719068239,6.046558951,5.969148001,5.749231752,6.146165653,5.860597437,6.063934989
LOC100507351,5.878679192,5.862141639,6.169215794,6.073935926,5.584261234,6.095031816,5.8216118,5.729262148,6.242849961,6.130375405,6.072676572,6.268541576,6.075139157,6.207886338,6.132618007,5.285297507,5.896026508,6.170081304,6.097723804,6.22184818,5.74902195,5.710964049,5.717871983,5.841870016,6.084123075,5.83791429,6.040855927,5.81659822,6.034863449,5.911485356,5.711078878,6.373113928,5.911769769,6.00647868,5.95222191,5.942757059,5.768481675,6.023401991,5.629764616,5.702366284,5.875975111,6.175681145,6.414212023,5.83265123,5.847151584,5.978085407,5.708736588,5.939705314,5.979655059,5.723564765,5.811451275,6.389184968,6.075760415,6.071696902,6.14789787,6.050839201,6.015541263,5.941047856,5.775013312,5.930046675,5.928463836,5.914032442,6.118215051,6.047436157,5.978488507,6.064166332,5.667811497,5.863836576,5.928379359,6.1174462
LOC100507377,5.76232463,5.745756907,5.737735087,5.634767713,5.384262307,5.615068464,5.497688058,5.4280756,5.469445039,5.351664794,5.596226026,5.92013754,5.296467678,5.538130588,5.782917331,5.794537909,5.143871206,5.375527553,5.615068464,6.042251445,6.316636722,5.452143272,6.13374859,5.699896386,5.608080518,5.428899984,5.791380864,5.497907477,5.547011858,5.587353946,5.514940435,5.674817915,5.378569303,5.467912391,5.238722745,5.69151431,5.795405467,5.220771714,5.66965433,5.27058068,5.773580146,5.90878776,5.578668265,5.696493251,5.62485912,5.56905618,6.000306727,5.413081728,5.253626259,5.593811148,5.925537807,5.834528171,5.403661767,5.673793573,5.373223092,5.853031525,5.878345586,5.645492329,6.416698997,5.463904708,5.544774939,5.821512391,5.874835371,6.037432561,5.412139016,5.509914674,5.646781288,5.488555235,5.759946095,5.596894995
LOC100507384,5.109862249,4.922539023,4.764981971,5.142416839,4.623155771,4.913978156,5.200216545,4.818861207,4.945953875,4.761786048,4.97006684,5.100547046,4.938438077,4.86608007,5.304036716,4.900408718,4.893700254,4.822466029,5.537149966,5.125214867,5.981650873,4.716674708,5.63153437,5.126001081,5.169521747,4.63969113,5.163216261,5.086310195,4.904897273,4.928810362,4.872621177,4.940411209,4.710023448,4.846435832,4.73819733,5.212565624,5.211920059,4.835703613,5.13293621,4.744615516,5.220834255,5.181579378,4.87955394,5.209389075,5.211881456,5.166986648,5.550454414,4.95452087,4.835061108,5.13001532,5.05614653,5.12941731,4.862231613,4.880054083,4.997139113,5.3917143,5.277514795,4.75697723,4.991682039,4.837060869,5.092242707,5.117945044,5.13261635,5.696823166,4.979653243,5.259130481,4.692643986,4.89149858,5.230779811,5.404775839
LOC100507388,6.826454805,6.934625697,6.805513527,6.852253152,6.676316636,7.316743665,6.922747112,6.593767236,7.292947659,7.117242272,6.749582026,7.434718382,6.970614329,7.221858456,7.173323098,6.518464812,6.991715415,7.059023598,6.736064416,7.104402203,6.828403983,7.010722382,7.117183911,6.901776967,7.348255842,6.894351843,6.882301831,6.545959224,6.927375622,6.389319139,6.657028839,7.584548106,6.604587059,7.126151279,6.991715415,6.765233731,6.960498688,6.863523018,6.797242306,6.884797771,6.7941009,7.244810505,7.078030736,6.903518454,6.801329597,6.824490599,7.058000307,6.922786837,7.010488614,7.084539064,6.886927881,6.50054574,7.260221205,6.771306135,6.861336987,6.596250493,7.004741938,6.863942724,7.370881148,6.928552521,6.940191065,7.040717239,6.840812095,6.913970497,7.393258961,6.961356306,6.819934841,6.682914507,6.960820844,6.960394548
LOC100507389,5.869039732,5.71790803,6.071988185,6.155106013,5.689464242,6.603284075,5.806729007,5.655051218,5.880542715,6.135600745,5.606609012,6.246749245,5.68581409,6.199518512,5.712337268,5.625698063,5.806987038,6.363495101,5.701410826,5.866849568,5.620944366,5.862081673,5.728103694,6.11207224,6.241376279,5.724969485,5.755973622,5.74737058,5.853201691,5.471966539,5.671660134,6.185716355,5.780006079,6.494977521,5.779654775,5.634398463,6.268410077,5.899219133,5.779990343,5.784470764,5.926628436,5.748518388,6.505824347,5.862024585,6.177020036,5.712973312,6.026716004,5.96345578,5.822950683,5.845191688,5.804544459,5.661280851,6.082899322,6.060417062,5.977562251,5.764238329,6.118857611,5.600900717,5.993875154,5.697857489,6.003112928,5.718762104,5.721375612,5.725684208,5.976614921,5.77570646,6.166867549,5.66607144,5.663509758,5.750758106
LOC100507391,6.902454817,6.993339937,6.774952754,6.817640471,6.507092092,7.147474251,6.436238274,6.434604855,6.88947399,6.565321179,6.940512476,6.949259764,6.587433347,6.903314192,7.052477482,6.710878104,6.667934859,6.955163537,6.610903127,6.900389288,6.658846994,6.723178569,6.668242179,6.798141859,6.750418172,6.632225328,6.891958391,6.797334162,7.019587022,6.33595185,6.717949189,7.072075477,6.444802755,6.727256519,6.684400476,6.742549578,6.640185789,6.629981778,6.740845891,6.440063014,6.833248267,6.772508785,6.937411818,6.5389887,6.787652463,6.846606163,7.024378368,6.970100929,6.983983363,6.740845891,6.83198844,6.448470512,6.878164314,6.775213598,6.915669829,6.931448854,6.931233893,6.671816832,7.219755453,6.495286617,6.955716862,6.916772262,6.546667918,6.30504569,6.654542527,6.668235454,6.874702636,6.762858647,6.706599925,6.763088591
LOC100507395,7.610329741,7.643475091,7.473173416,7.403688958,8.108895347,7.375506971,7.210738247,7.502119301,7.634426289,7.811495263,7.517818317,7.97004067,7.635185866,8.00023261,7.417517558,7.019273684,7.812246222,7.970314434,7.122421243,7.412819138,6.947265021,7.442279656,7.370864889,7.754779508,7.982030765,8.30782285,7.857930542,7.132725955,7.483654906,7.789109036,6.936485042,7.658599099,7.163136055,8.150138913,7.380282555,7.985034223,8.213990723,7.246330452,7.402970894,7.410413475,7.527155665,7.068450594,8.527521402,7.834842483,7.055537706,7.633631718,7.751527761,7.647199295,7.545101906,7.974868827,7.741291992,7.194644607,7.852738708,7.903640412,7.640372856,8.150268773,7.668218129,8.061171626,7.63461717,7.33405103,7.367110655,7.238569562,7.3613878,7.036118577,7.44155775,8.334113792,7.276659497,7.82921196,7.420175648,7.910222893
LOC100507403,6.091843016,5.895378496,6.551675317,6.443025703,6.064003632,6.616994671,6.234105495,5.858702698,6.280540384,6.866505226,6.174945126,6.679293208,6.289938258,6.459903795,6.215241281,6.114914806,6.225574633,6.455295815,6.204867976,6.382492893,6.04811693,6.177599561,6.25751065,6.30011755,6.503463434,6.119307868,6.487663542,6.078626545,6.309035999,5.880500161,6.501422009,6.667054409,6.160925086,6.317022426,6.153629866,6.363880662,6.160681863,6.282064949,6.313135815,6.221121527,6.441873476,6.557480646,6.496121792,6.111148326,6.420811875,6.352270577,6.610448916,6.542787453,6.153062424,6.383113,6.272148046,6.228549547,6.459471679,6.256537724,6.243967412,6.68028057,6.499966587,6.066802244,6.702693747,6.160641431,6.270596192,6.378344667,6.352066957,6.174230109,6.278068692,6.146595876,6.099935521,6.221121527,6.180591236,6.417586934
LOC100507431,8.205595701,8.0129979,9.157513898,8.168891367,7.805999297,8.826474665,8.236457359,8.874807781,7.930422973,8.482259885,8.229298318,8.214995169,8.557347065,8.297289581,7.626223712,7.935248035,8.07120425,8.474525308,8.224977793,8.179977349,7.674961628,8.29933361,8.227450509,8.331038823,8.545282878,8.574050215,8.305685556,8.292937674,8.045701175,8.164423666,8.358315569,8.357829351,8.33663545,8.221331897,8.091404878,7.996928091,8.374745412,8.361854854,8.714229674,8.465976399,8.130312796,8.42662868,8.629358625,7.983325905,7.828469652,7.837905471,8.33722466,8.158156099,8.211264835,8.191489968,8.059279976,8.451699026,8.213724977,8.399573475,8.191742475,8.484377439,8.288824911,8.632982834,8.282356593,9.391655645,8.747891103,8.360677856,7.716299845,8.313635577,8.249156501,8.009761445,8.3115323,8.325287467,9.118399531,7.855903827
LOC100507443,6.614870685,6.826738159,6.77578504,6.766668919,6.730828361,6.83815502,6.674347597,6.479455645,6.804623832,6.789620613,6.71809059,7.193116385,6.648767709,6.912999996,7.114037331,6.422373517,6.524252818,6.406210035,6.878685291,6.955136406,6.662118916,6.494541199,6.886946881,6.658670769,6.806060151,6.637475571,6.797326822,6.363577015,6.687067,6.442521544,6.708424492,6.811951771,6.826107045,6.743019595,6.749490577,6.654450848,7.041700587,6.637986441,6.741878389,6.659505686,6.724974291,6.774506136,6.798229487,6.828884814,6.940257646,6.708013637,7.15037204,6.741112973,6.562012191,6.72210745,7.096135799,6.519154485,6.656611747,7.019619583,7.033142048,6.785349639,6.840471716,6.623803573,7.643414865,6.541794739,6.751486621,6.654393404,6.655096558,6.795064769,6.881155984,6.627589846,6.597671346,6.580014767,6.725658436,6.870011465
LOC100507461,5.024897393,5.133373772,5.382834512,5.12652344,4.96883881,5.665706673,5.082845843,4.726664287,5.220023287,5.272971362,5.286557044,5.549007059,5.222841558,5.221056554,5.410771748,5.141190939,5.255182977,5.107088553,5.244575228,5.125913994,5.107923028,4.936234443,5.046006111,5.186341491,5.400604749,5.31402946,4.949160615,5.050615516,5.153754516,4.421798098,4.960978131,5.493463063,5.118879524,5.178787581,5.157753078,5.156014122,5.361999936,5.283243691,4.942989773,4.86237956,5.144489392,5.135253949,5.342652725,5.109422168,5.199029572,4.91251851,5.026917571,5.381220462,4.974138183,5.168730396,5.133883942,4.970131012,5.250658284,5.226465497,5.099215638,5.023361399,5.087988755,5.108144932,5.493548964,5.380427446,5.153860341,5.166522259,4.934405414,4.927968783,5.149126882,4.838023343,5.091332436,5.166471425,5.145532174,5.101526187
LOC100507468,5.236975762,4.744395435,5.704384658,5.025103418,5.50153631,5.863458601,5.329037187,5.749410059,5.755002177,5.651160392,5.450506265,5.652530623,5.586654474,6.197258092,5.424672168,5.225548327,5.518992962,6.321161248,5.053482196,5.137242486,5.766271215,5.573965557,4.878218857,5.255537193,6.12433964,5.695440276,5.499415242,5.46620994,5.560069594,5.347049533,5.171855145,5.482881931,5.919252104,7.074262085,5.251157681,5.219366319,5.471351373,5.60813754,5.155382679,5.446015119,5.537863145,6.026820668,5.675012481,5.50770915,5.590357083,6.000051041,5.845891717,5.79952673,5.758359547,5.163294326,5.721825211,5.374127603,6.567704095,5.973396822,5.563237506,5.88174373,5.339929049,5.295133062,5.992313321,5.20150999,5.395494131,5.270301362,5.816024898,5.773832354,5.691735921,6.305502688,6.006577132,6.936820233,5.482205832,5.114522628
LOC100507477,6.51764466,6.47647203,6.357830432,7.458675147,6.120466525,6.064867483,7.077556608,6.329707039,6.168148065,6.688415807,6.605506337,6.592862199,6.331553742,6.563652984,6.487523018,6.140484427,6.365083323,6.269430304,7.060882607,6.357151288,8.780144956,6.014154327,8.025053493,6.643876552,6.614392607,6.111066123,6.469904468,6.019453777,6.317298215,6.098256375,6.525128334,6.435666785,5.320663337,6.571278888,6.055887925,6.254314957,6.843194129,6.242695652,6.587124026,5.970110768,6.150129093,7.114039651,6.608769682,6.885157214,7.553311737,6.321939815,7.849842039,7.219326257,6.47477187,7.129494071,6.676771773,6.775045248,6.362443208,6.717125527,6.871936632,6.241926615,6.620943145,7.180915716,6.943942278,6.04958675,5.987056173,7.167062733,6.826287743,8.01598902,6.850242216,6.421994228,5.505135802,6.30573452,8.133149398,7.422493426
LOC100507480,6.256200663,5.972805601,6.4372246,6.372426774,6.224778022,6.745664578,6.241376279,5.986794045,6.548812132,6.367690561,6.309542345,6.619921864,6.16996889,6.780950767,6.610496787,6.171072726,6.388494298,6.351545408,6.172605092,6.520885805,5.953846338,6.16237332,6.282529228,6.243566459,6.710789907,6.395942727,6.394260759,6.093012778,6.221974565,5.731305063,6.248094336,6.855733053,6.326178573,6.639849602,6.426570066,6.172446939,6.471507404,6.519845416,6.153401423,6.269311501,6.352546421,6.185496278,6.536531085,6.094330503,6.015423488,6.138058771,6.442333796,6.208558029,6.082389242,6.129731054,6.076128931,6.253153215,6.496944642,6.664828729,6.388315631,6.397363349,6.561611078,6.377055981,6.728878739,6.306827583,6.380664391,6.501469778,6.083949329,6.070840271,6.447757268,5.941195252,6.286383414,6.013334624,6.147793286,6.132581371
LOC100507487,6.890195695,6.666299065,6.447239902,6.262086538,6.165469246,5.875375366,6.405063937,6.192117649,5.842044169,6.654052539,6.801227316,6.358421869,6.000176228,6.369532791,6.478979535,5.676502063,6.478363256,7.317626266,6.005014902,6.183908494,7.009803204,5.897977749,6.612920428,6.319223328,6.60234175,6.552505891,5.99510829,5.789285461,6.136409535,5.84723494,5.69732024,6.711412974,6.407120892,7.45341009,5.943693846,6.225148195,6.294978769,6.780629985,6.647774988,5.78627707,5.957569193,6.230269949,6.372128391,5.728504763,6.807214598,5.897426988,6.360374872,6.230874431,6.733423588,5.854918848,6.006720177,6.32238861,6.237175031,6.336812868,6.270700881,6.796343617,6.71861562,6.703863061,6.38333388,6.336812868,6.225762438,6.119397597,6.787256275,5.832340288,6.845974749,6.243289953,5.997898671,6.165437277,6.203171162,6.517538592
